series_id,date,value
DPCREDIT,03-13-20,1.75
DPCREDIT,03-16-20,0.25
DPCREDIT,03-17-20,0.25
DPCREDIT,03-18-20,0.25
DPCREDIT,03-19-20,0.25
DPCREDIT,03-20-20,0.25
DPCREDIT,03-23-20,0.25
DPCREDIT,03-24-20,0.25
DPCREDIT,03-25-20,0.25
DPCREDIT,03-26-20,0.25
DPCREDIT,03-27-20,0.25
DPCREDIT,03-30-20,0.25
DPCREDIT,03-31-20,0.25
DPCREDIT,04-01-20,0.25
DPCREDIT,04-02-20,0.25
DPCREDIT,04-03-20,0.25
DPCREDIT,04-06-20,0.25
DPCREDIT,04-07-20,0.25
DPCREDIT,04-08-20,0.25
DPCREDIT,04-09-20,0.25
DPCREDIT,04-10-20,0.25
DPCREDIT,04-13-20,0.25
DPCREDIT,04-14-20,0.25
DPCREDIT,04-15-20,0.25
DPCREDIT,04-16-20,0.25
DPCREDIT,04-17-20,0.25
DPCREDIT,04-20-20,0.25
DPCREDIT,04-21-20,0.25
DPCREDIT,04-22-20,0.25
DPCREDIT,04-23-20,0.25
DPCREDIT,04-24-20,0.25
DPCREDIT,04-27-20,0.25
DPCREDIT,04-28-20,0.25
DPCREDIT,04-29-20,0.25
DPCREDIT,04-30-20,0.25
DPCREDIT,05-01-20,0.25
DPCREDIT,05-04-20,0.25
DPCREDIT,05-05-20,0.25
DPCREDIT,05-06-20,0.25
DPCREDIT,05-07-20,0.25
DPCREDIT,05-08-20,0.25
DPCREDIT,05-11-20,0.25
DPCREDIT,05-12-20,0.25
DPCREDIT,05-13-20,0.25
DPCREDIT,05-14-20,0.25
DPCREDIT,05-15-20,0.25
DPCREDIT,05-18-20,0.25
DPCREDIT,05-19-20,0.25
DPCREDIT,05-20-20,0.25
DPCREDIT,05-21-20,0.25
DPCREDIT,05-22-20,0.25
DPCREDIT,05-25-20,0.25
DPCREDIT,05-26-20,0.25
DPCREDIT,05-27-20,0.25
DPCREDIT,05-28-20,0.25
DPCREDIT,05-29-20,0.25
DPCREDIT,06-01-20,0.25
DPCREDIT,06-02-20,0.25
DPCREDIT,06-03-20,0.25
DPCREDIT,06-04-20,0.25
DPCREDIT,06-05-20,0.25
DPCREDIT,06-08-20,0.25
DPCREDIT,06-09-20,0.25
DPCREDIT,06-10-20,0.25
DPCREDIT,06-11-20,0.25
DPCREDIT,06-12-20,0.25
DPCREDIT,06-15-20,0.25
DPCREDIT,06-16-20,0.25
DPCREDIT,06-17-20,0.25
DPCREDIT,06-18-20,0.25
DPCREDIT,06-19-20,0.25
DPCREDIT,06-22-20,0.25
DPCREDIT,06-23-20,0.25
DPCREDIT,06-24-20,0.25
DPCREDIT,06-25-20,0.25
DPCREDIT,06-26-20,0.25
DPCREDIT,06-29-20,0.25
DPCREDIT,06-30-20,0.25
DPCREDIT,07-01-20,0.25
DPCREDIT,07-02-20,0.25
DPCREDIT,07-03-20,0.25
DPCREDIT,07-06-20,0.25
DPCREDIT,07-07-20,0.25
DPCREDIT,07-08-20,0.25
DPCREDIT,07-09-20,0.25
DPCREDIT,07-10-20,0.25
DPCREDIT,07-13-20,0.25
DPCREDIT,07-14-20,0.25
DPCREDIT,07-15-20,0.25
DPCREDIT,07-16-20,0.25
DPCREDIT,07-17-20,0.25
DPCREDIT,07-20-20,0.25
DPCREDIT,07-21-20,0.25
DPCREDIT,07-22-20,0.25
DPCREDIT,07-23-20,0.25
DPCREDIT,07-24-20,0.25
DPCREDIT,07-27-20,0.25
DPCREDIT,07-28-20,0.25
DPCREDIT,07-29-20,0.25
DPCREDIT,07-30-20,0.25
DPCREDIT,07-31-20,0.25
DPCREDIT,08-03-20,0.25
DPCREDIT,08-04-20,0.25
DPCREDIT,08-05-20,0.25
DPCREDIT,08-06-20,0.25
DPCREDIT,08-07-20,0.25
DPCREDIT,08-10-20,0.25
DPCREDIT,08-11-20,0.25
DPCREDIT,08-12-20,0.25
DPCREDIT,08-13-20,0.25
DPCREDIT,08-14-20,0.25
DPCREDIT,08-17-20,0.25
DPCREDIT,08-18-20,0.25
DPCREDIT,08-19-20,0.25
DPCREDIT,08-20-20,0.25
DPCREDIT,08-21-20,0.25
DPCREDIT,08-24-20,0.25
DPCREDIT,08-25-20,0.25
DPCREDIT,08-26-20,0.25
DPCREDIT,08-27-20,0.25
DPCREDIT,08-28-20,0.25
DPCREDIT,08-31-20,0.25
DPCREDIT,09-01-20,0.25
DPCREDIT,09-02-20,0.25
DPCREDIT,09-03-20,0.25
DPCREDIT,09-04-20,0.25
DPCREDIT,09-07-20,0.25
DPCREDIT,09-08-20,0.25
DPCREDIT,09-09-20,0.25
DPCREDIT,09-10-20,0.25
DPCREDIT,09-11-20,0.25
DPCREDIT,09-14-20,0.25
DPCREDIT,09-15-20,0.25
DPCREDIT,09-16-20,0.25
DPCREDIT,09-17-20,0.25
DPCREDIT,09-18-20,0.25
DPCREDIT,09-21-20,0.25
DPCREDIT,09-22-20,0.25
DPCREDIT,09-23-20,0.25
DPCREDIT,09-24-20,0.25
DPCREDIT,09-25-20,0.25
DPCREDIT,09-28-20,0.25
DPCREDIT,09-29-20,0.25
DPCREDIT,09-30-20,0.25
DPCREDIT,10-01-20,0.25
DPCREDIT,10-02-20,0.25
DPCREDIT,10-05-20,0.25
DPCREDIT,10-06-20,0.25
DPCREDIT,10-07-20,0.25
DPCREDIT,10-08-20,0.25
DPCREDIT,10-09-20,0.25
DPCREDIT,10-12-20,0.25
DPCREDIT,10-13-20,0.25
DPCREDIT,10-14-20,0.25
DPCREDIT,10-15-20,0.25
DPCREDIT,10-16-20,0.25
DPCREDIT,10-19-20,0.25
DPCREDIT,10-20-20,0.25
DPCREDIT,10-21-20,0.25
DPCREDIT,10-22-20,0.25
DPCREDIT,10-23-20,0.25
DPCREDIT,10-26-20,0.25
DPCREDIT,10-27-20,0.25
DPCREDIT,10-28-20,0.25
DPCREDIT,10-29-20,0.25
DPCREDIT,10-30-20,0.25
DPCREDIT,11-02-20,0.25
DPCREDIT,11-03-20,0.25
DPCREDIT,11-04-20,0.25
DPCREDIT,11-05-20,0.25
DPCREDIT,11-06-20,0.25
DPCREDIT,11-09-20,0.25
DPCREDIT,11-10-20,0.25
DPCREDIT,11-11-20,0.25
DPCREDIT,11-12-20,0.25
DPCREDIT,11-13-20,0.25
DPCREDIT,11-16-20,0.25
DPCREDIT,11-17-20,0.25
DPCREDIT,11-18-20,0.25
DPCREDIT,11-19-20,0.25
DPCREDIT,11-20-20,0.25
DPCREDIT,11-23-20,0.25
DPCREDIT,11-24-20,0.25
DPCREDIT,11-25-20,0.25
DPCREDIT,11-26-20,0.25
DPCREDIT,11-27-20,0.25
DPCREDIT,11-30-20,0.25
DPCREDIT,12-01-20,0.25
DPCREDIT,12-02-20,0.25
DPCREDIT,12-03-20,0.25
DPCREDIT,12-04-20,0.25
DPCREDIT,12-07-20,0.25
DPCREDIT,12-08-20,0.25
DPCREDIT,12-09-20,0.25
DPCREDIT,12-10-20,0.25
DPCREDIT,12-11-20,0.25
DPCREDIT,12-14-20,0.25
DPCREDIT,12-15-20,0.25
DPCREDIT,12-16-20,0.25
DPCREDIT,12-17-20,0.25
DPCREDIT,12-18-20,0.25
DPCREDIT,12-21-20,0.25
DPCREDIT,12-22-20,0.25
DPCREDIT,12-23-20,0.25
DPCREDIT,12-24-20,0.25
DPCREDIT,12-25-20,0.25
DPCREDIT,12-28-20,0.25
DPCREDIT,12-29-20,0.25
DPCREDIT,12-30-20,0.25
DPCREDIT,12-31-20,0.25
DPCREDIT,01-01-21,0.25
DPCREDIT,01-04-21,0.25
DPCREDIT,01-05-21,0.25
DPCREDIT,01-06-21,0.25
DPCREDIT,01-07-21,0.25
DPCREDIT,01-08-21,0.25
DPCREDIT,01-11-21,0.25
DPCREDIT,01-12-21,0.25
DPCREDIT,01-13-21,0.25
DPCREDIT,01-14-21,0.25
DPCREDIT,01-15-21,0.25
DPCREDIT,01-18-21,0.25
DPCREDIT,01-19-21,0.25
DPCREDIT,01-20-21,0.25
DPCREDIT,01-21-21,0.25
DPCREDIT,01-22-21,0.25
DPCREDIT,01-25-21,0.25
DPCREDIT,01-26-21,0.25
DPCREDIT,01-27-21,0.25
DPCREDIT,01-28-21,0.25
DPCREDIT,01-29-21,0.25
DPCREDIT,02-01-21,0.25
DPCREDIT,02-02-21,0.25
DPCREDIT,02-03-21,0.25
DPCREDIT,02-04-21,0.25
DPCREDIT,02-05-21,0.25
DPCREDIT,02-08-21,0.25
DPCREDIT,02-09-21,0.25
DPCREDIT,02-10-21,0.25
DPRIME,01-02-18,4.5
DPRIME,01-03-18,4.5
DPRIME,01-04-18,4.5
DPRIME,01-05-18,4.5
DPRIME,01-08-18,4.5
DPRIME,01-09-18,4.5
DPRIME,01-10-18,4.5
DPRIME,01-11-18,4.5
DPRIME,01-12-18,4.5
DPRIME,01-15-18,NULL
DPRIME,01-16-18,4.5
DPRIME,01-17-18,4.5
DPRIME,01-18-18,4.5
DPRIME,01-19-18,4.5
DPRIME,01-22-18,4.5
DPRIME,01-23-18,4.5
DPRIME,01-24-18,4.5
DPRIME,01-25-18,4.5
DPRIME,01-26-18,4.5
DPRIME,01-29-18,4.5
DPRIME,01-30-18,4.5
DPRIME,01-31-18,4.5
DPRIME,02-01-18,4.5
DPRIME,02-02-18,4.5
DPRIME,02-05-18,4.5
DPRIME,02-06-18,4.5
DPRIME,02-07-18,4.5
DPRIME,02-08-18,4.5
DPRIME,02-09-18,4.5
DPRIME,02-12-18,4.5
DPRIME,02-13-18,4.5
DPRIME,02-14-18,4.5
DPRIME,02-15-18,4.5
DPRIME,02-16-18,4.5
DPRIME,02-19-18,NULL
DPRIME,02-20-18,4.5
DPRIME,02-21-18,4.5
DPRIME,02-22-18,4.5
DPRIME,02-23-18,4.5
DPRIME,02-26-18,4.5
DPRIME,02-27-18,4.5
DPRIME,02-28-18,4.5
DPRIME,03-01-18,4.5
DPRIME,03-02-18,4.5
DPRIME,03-05-18,4.5
DPRIME,03-06-18,4.5
DPRIME,03-07-18,4.5
DPRIME,03-08-18,4.5
DPRIME,03-09-18,4.5
DPRIME,03-12-18,4.5
DPRIME,03-13-18,4.5
DPRIME,03-14-18,4.5
DPRIME,03-15-18,4.5
DPRIME,03-16-18,4.5
DPRIME,03-19-18,4.5
DPRIME,03-20-18,4.5
DPRIME,03-21-18,4.5
DPRIME,03-22-18,4.75
DPRIME,03-23-18,4.75
DPRIME,03-26-18,4.75
DPRIME,03-27-18,4.75
DPRIME,03-28-18,4.75
DPRIME,03-29-18,4.75
DPRIME,03-30-18,4.75
DPRIME,04-02-18,4.75
DPRIME,04-03-18,4.75
DPRIME,04-04-18,4.75
DPRIME,04-05-18,4.75
DPRIME,04-06-18,4.75
DPRIME,04-09-18,4.75
DPRIME,04-10-18,4.75
DPRIME,04-11-18,4.75
DPRIME,04-12-18,4.75
DPRIME,04-13-18,4.75
DPRIME,04-16-18,4.75
DPRIME,04-17-18,4.75
DPRIME,04-18-18,4.75
DPRIME,04-19-18,4.75
DPRIME,04-20-18,4.75
DPRIME,04-23-18,4.75
DPRIME,04-24-18,4.75
DPRIME,04-25-18,4.75
DPRIME,04-26-18,4.75
DPRIME,04-27-18,4.75
DPRIME,04-30-18,4.75
DPRIME,05-01-18,4.75
DPRIME,05-02-18,4.75
DPRIME,05-03-18,4.75
DPRIME,05-04-18,4.75
DPRIME,05-07-18,4.75
DPRIME,05-08-18,4.75
DPRIME,05-09-18,4.75
DPRIME,05-10-18,4.75
DPRIME,05-11-18,4.75
DPRIME,05-14-18,4.75
DPRIME,05-15-18,4.75
DPRIME,05-16-18,4.75
DPRIME,05-17-18,4.75
DPRIME,05-18-18,4.75
DPRIME,05-21-18,4.75
DPRIME,05-22-18,4.75
DPRIME,05-23-18,4.75
DPRIME,05-24-18,4.75
DPRIME,05-25-18,4.75
DPRIME,05-28-18,NULL
DPRIME,05-29-18,4.75
DPRIME,05-30-18,4.75
DPRIME,05-31-18,4.75
DPRIME,06-01-18,4.75
DPRIME,06-04-18,4.75
DPRIME,06-05-18,4.75
DPRIME,06-06-18,4.75
DPRIME,06-07-18,4.75
DPRIME,06-08-18,4.75
DPRIME,06-11-18,4.75
DPRIME,06-12-18,4.75
DPRIME,06-13-18,4.75
DPRIME,06-14-18,5
DPRIME,06-15-18,5
DPRIME,06-18-18,5
DPRIME,06-19-18,5
DPRIME,06-20-18,5
DPRIME,06-21-18,5
DPRIME,06-22-18,5
DPRIME,06-25-18,5
DPRIME,06-26-18,5
DPRIME,06-27-18,5
DPRIME,06-28-18,5
DPRIME,06-29-18,5
DPRIME,07-02-18,5
DPRIME,07-03-18,5
DPRIME,07-04-18,NULL
DPRIME,07-05-18,5
DPRIME,07-06-18,5
DPRIME,07-09-18,5
DPRIME,07-10-18,5
DPRIME,07-11-18,5
DPRIME,07-12-18,5
DPRIME,07-13-18,5
DPRIME,07-16-18,5
DPRIME,07-17-18,5
DPRIME,07-18-18,5
DPRIME,07-19-18,5
DPRIME,07-20-18,5
DPRIME,07-23-18,5
DPRIME,07-24-18,5
DPRIME,07-25-18,5
DPRIME,07-26-18,5
DPRIME,07-27-18,5
DPRIME,07-30-18,5
DPRIME,07-31-18,5
DPRIME,08-01-18,5
DPRIME,08-02-18,5
DPRIME,08-03-18,5
DPRIME,08-06-18,5
DPRIME,08-07-18,5
DPRIME,08-08-18,5
DPRIME,08-09-18,5
DPRIME,08-10-18,5
DPRIME,08-13-18,5
DPRIME,08-14-18,5
DPRIME,08-15-18,5
DPRIME,08-16-18,5
DPRIME,08-17-18,5
DPRIME,08-20-18,5
DPRIME,08-21-18,5
DPRIME,08-22-18,5
DPRIME,08-23-18,5
DPRIME,08-24-18,5
DPRIME,08-27-18,5
DPRIME,08-28-18,5
DPRIME,08-29-18,5
DPRIME,08-30-18,5
DPRIME,08-31-18,5
DPRIME,09-03-18,NULL
DPRIME,09-04-18,5
DPRIME,09-05-18,5
DPRIME,09-06-18,5
DPRIME,09-07-18,5
DPRIME,09-10-18,5
DPRIME,09-11-18,5
DPRIME,09-12-18,5
DPRIME,09-13-18,5
DPRIME,09-14-18,5
DPRIME,09-17-18,5
DPRIME,09-18-18,5
DPRIME,09-19-18,5
DPRIME,09-20-18,5
DPRIME,09-21-18,5
DPRIME,09-24-18,5
DPRIME,09-25-18,5
DPRIME,09-26-18,5
DPRIME,09-27-18,5.25
DPRIME,09-28-18,5.25
DPRIME,10-01-18,5.25
DPRIME,10-02-18,5.25
DPRIME,10-03-18,5.25
DPRIME,10-04-18,5.25
DPRIME,10-05-18,5.25
DPRIME,10-08-18,NULL
DPRIME,10-09-18,5.25
DPRIME,10-10-18,5.25
DPRIME,10-11-18,5.25
DPRIME,10-12-18,5.25
DPRIME,10-15-18,5.25
DPRIME,10-16-18,5.25
DPRIME,10-17-18,5.25
DPRIME,10-18-18,5.25
DPRIME,10-19-18,5.25
DPRIME,10-22-18,5.25
DPRIME,10-23-18,5.25
DPRIME,10-24-18,5.25
DPRIME,10-25-18,5.25
DPRIME,10-26-18,5.25
DPRIME,10-29-18,5.25
DPRIME,10-30-18,5.25
DPRIME,10-31-18,5.25
DPRIME,11-01-18,5.25
DPRIME,11-02-18,5.25
DPRIME,11-05-18,5.25
DPRIME,11-06-18,5.25
DPRIME,11-07-18,5.25
DPRIME,11-08-18,5.25
DPRIME,11-09-18,5.25
DPRIME,11-12-18,NULL
DPRIME,11-13-18,5.25
DPRIME,11-14-18,5.25
DPRIME,11-15-18,5.25
DPRIME,11-16-18,5.25
DPRIME,11-19-18,5.25
DPRIME,11-20-18,5.25
DPRIME,11-21-18,5.25
DPRIME,11-22-18,NULL
DPRIME,11-23-18,5.25
DPRIME,11-26-18,5.25
DPRIME,11-27-18,5.25
DPRIME,11-28-18,5.25
DPRIME,11-29-18,5.25
DPRIME,11-30-18,5.25
DPRIME,12-03-18,5.25
DPRIME,12-04-18,5.25
DPRIME,12-05-18,5.25
DPRIME,12-06-18,5.25
DPRIME,12-07-18,5.25
DPRIME,12-10-18,5.25
DPRIME,12-11-18,5.25
DPRIME,12-12-18,5.25
DPRIME,12-13-18,5.25
DPRIME,12-14-18,5.25
DPRIME,12-17-18,5.25
DPRIME,12-18-18,5.25
DPRIME,12-19-18,5.25
DPRIME,12-20-18,5.5
DPRIME,12-21-18,5.5
DPRIME,12-24-18,5.5
DPRIME,12-25-18,NULL
DPRIME,12-26-18,5.5
DPRIME,12-27-18,5.5
DPRIME,12-28-18,5.5
DPRIME,12-31-18,5.5
DPRIME,01-01-19,NULL
DPRIME,01-02-19,5.5
DPRIME,01-03-19,5.5
DPRIME,01-04-19,5.5
DPRIME,01-07-19,5.5
DPRIME,01-08-19,5.5
DPRIME,01-09-19,5.5
DPRIME,01-10-19,5.5
DPRIME,01-11-19,5.5
DPRIME,01-14-19,5.5
DPRIME,01-15-19,5.5
DPRIME,01-16-19,5.5
DPRIME,01-17-19,5.5
DPRIME,01-18-19,5.5
DPRIME,01-21-19,NULL
DPRIME,01-22-19,5.5
DPRIME,01-23-19,5.5
DPRIME,01-24-19,5.5
DPRIME,01-25-19,5.5
DPRIME,01-28-19,5.5
DPRIME,01-29-19,5.5
DPRIME,01-30-19,5.5
DPRIME,01-31-19,5.5
DPRIME,02-01-19,5.5
DPRIME,02-04-19,5.5
DPRIME,02-05-19,5.5
DPRIME,02-06-19,5.5
DPRIME,02-07-19,5.5
DPRIME,02-08-19,5.5
DPRIME,02-11-19,5.5
DPRIME,02-12-19,5.5
DPRIME,02-13-19,5.5
DPRIME,02-14-19,5.5
DPRIME,02-15-19,5.5
DPRIME,02-18-19,5.5
DPRIME,02-19-19,5.5
DPRIME,02-20-19,5.5
DPRIME,02-21-19,5.5
DPRIME,02-22-19,5.5
DPRIME,02-25-19,5.5
DPRIME,02-26-19,5.5
DPRIME,02-27-19,5.5
DPRIME,02-28-19,5.5
DPRIME,03-01-19,5.5
DPRIME,03-04-19,5.5
DPRIME,03-05-19,5.5
DPRIME,03-06-19,5.5
DPRIME,03-07-19,5.5
DPRIME,03-08-19,5.5
DPRIME,03-11-19,5.5
DPRIME,03-12-19,5.5
DPRIME,03-13-19,5.5
DPRIME,03-14-19,5.5
DPRIME,03-15-19,5.5
DPRIME,03-18-19,5.5
DPRIME,03-19-19,5.5
DPRIME,03-20-19,5.5
DPRIME,03-21-19,5.5
DPRIME,03-22-19,5.5
DPRIME,03-25-19,5.5
DPRIME,03-26-19,5.5
DPRIME,03-27-19,5.5
DPRIME,03-28-19,5.5
DPRIME,03-29-19,5.5
DPRIME,04-01-19,5.5
DPRIME,04-02-19,5.5
DPRIME,04-03-19,5.5
DPRIME,04-04-19,5.5
DPRIME,04-05-19,5.5
DPRIME,04-08-19,5.5
DPRIME,04-09-19,5.5
DPRIME,04-10-19,5.5
DPRIME,04-11-19,5.5
DPRIME,04-12-19,5.5
DPRIME,04-15-19,5.5
DPRIME,04-16-19,5.5
DPRIME,04-17-19,5.5
DPRIME,04-18-19,5.5
DPRIME,04-19-19,5.5
DPRIME,04-22-19,5.5
DPRIME,04-23-19,5.5
DPRIME,04-24-19,5.5
DPRIME,04-25-19,5.5
DPRIME,04-26-19,5.5
DPRIME,04-29-19,5.5
DPRIME,04-30-19,5.5
DPRIME,05-01-19,5.5
DPRIME,05-02-19,5.5
DPRIME,05-03-19,5.5
DPRIME,05-06-19,5.5
DPRIME,05-07-19,5.5
DPRIME,05-08-19,5.5
DPRIME,05-09-19,5.5
DPRIME,05-10-19,5.5
DPRIME,05-13-19,5.5
DPRIME,05-14-19,5.5
DPRIME,05-15-19,5.5
DPRIME,05-16-19,5.5
DPRIME,05-17-19,5.5
DPRIME,05-20-19,5.5
DPRIME,05-21-19,5.5
DPRIME,05-22-19,5.5
DPRIME,05-23-19,5.5
DPRIME,05-24-19,5.5
DPRIME,05-27-19,NULL
DPRIME,05-28-19,5.5
DPRIME,05-29-19,5.5
DPRIME,05-30-19,5.5
DPRIME,05-31-19,5.5
DPRIME,06-03-19,5.5
DPRIME,06-04-19,5.5
DPRIME,06-05-19,5.5
DPRIME,06-06-19,5.5
DPRIME,06-07-19,5.5
DPRIME,06-10-19,5.5
DPRIME,06-11-19,5.5
DPRIME,06-12-19,5.5
DPRIME,06-13-19,5.5
DPRIME,06-14-19,5.5
DPRIME,06-17-19,5.5
DPRIME,06-18-19,5.5
DPRIME,06-19-19,5.5
DPRIME,06-20-19,5.5
DPRIME,06-21-19,5.5
DPRIME,06-24-19,5.5
DPRIME,06-25-19,5.5
DPRIME,06-26-19,5.5
DPRIME,06-27-19,5.5
DPRIME,06-28-19,5.5
DPRIME,07-01-19,5.5
DPRIME,07-02-19,5.5
DPRIME,07-03-19,5.5
DPRIME,07-04-19,5.5
DPRIME,07-05-19,5.5
DPRIME,07-08-19,5.5
DPRIME,07-09-19,5.5
DPRIME,07-10-19,5.5
DPRIME,07-11-19,5.5
DPRIME,07-12-19,5.5
DPRIME,07-15-19,5.5
DPRIME,07-16-19,5.5
DPRIME,07-17-19,5.5
DPRIME,07-18-19,5.5
DPRIME,07-19-19,5.5
DPRIME,07-22-19,5.5
DPRIME,07-23-19,5.5
DPRIME,07-24-19,5.5
DPRIME,07-25-19,5.5
DPRIME,07-26-19,5.5
DPRIME,07-29-19,5.5
DPRIME,07-30-19,5.5
DPRIME,07-31-19,5.5
DPRIME,08-01-19,5.25
DPRIME,08-02-19,5.25
DPRIME,08-05-19,5.25
DPRIME,08-06-19,5.25
DPRIME,08-07-19,5.25
DPRIME,08-08-19,5.25
DPRIME,08-09-19,5.25
DPRIME,08-12-19,5.25
DPRIME,08-13-19,5.25
DPRIME,08-14-19,5.25
DPRIME,08-15-19,5.25
DPRIME,08-16-19,5.25
DPRIME,08-19-19,5.25
DPRIME,08-20-19,5.25
DPRIME,08-21-19,5.25
DPRIME,08-22-19,5.25
DPRIME,08-23-19,5.25
DPRIME,08-26-19,5.25
DPRIME,08-27-19,5.25
DPRIME,08-28-19,5.25
DPRIME,08-29-19,5.25
DPRIME,08-30-19,5.25
DPRIME,09-02-19,NULL
DPRIME,09-03-19,5.25
DPRIME,09-04-19,5.25
DPRIME,09-05-19,5.25
DPRIME,09-06-19,5.25
DPRIME,09-09-19,5.25
DPRIME,09-10-19,5.25
DPRIME,09-11-19,5.25
DPRIME,09-12-19,5.25
DPRIME,09-13-19,5.25
DPRIME,09-16-19,5.25
DPRIME,09-17-19,5.25
DPRIME,09-18-19,5.25
DPRIME,09-19-19,5
DPRIME,09-20-19,5
DPRIME,09-23-19,5
DPRIME,09-24-19,5
DPRIME,09-25-19,5
DPRIME,09-26-19,5
DPRIME,09-27-19,5
DPRIME,09-30-19,5
DPRIME,10-01-19,5
DPRIME,10-02-19,5
DPRIME,10-03-19,5
DPRIME,10-04-19,5
DPRIME,10-07-19,5
DPRIME,10-08-19,5
DPRIME,10-09-19,5
DPRIME,10-10-19,5
DPRIME,10-11-19,5
DPRIME,10-14-19,NULL
DPRIME,10-15-19,5
DPRIME,10-16-19,5
DPRIME,10-17-19,5
DPRIME,10-18-19,5
DPRIME,10-21-19,5
DPRIME,10-22-19,5
DPRIME,10-23-19,5
DPRIME,10-24-19,5
DPRIME,10-25-19,5
DPRIME,10-28-19,5
DPRIME,10-29-19,5
DPRIME,10-30-19,5
DPRIME,10-31-19,4.75
DPRIME,11-01-19,4.75
DPRIME,11-04-19,4.75
DPRIME,11-05-19,4.75
DPRIME,11-06-19,4.75
DPRIME,11-07-19,4.75
DPRIME,11-08-19,4.75
DPRIME,11-11-19,NULL
DPRIME,11-12-19,4.75
DPRIME,11-13-19,4.75
DPRIME,11-14-19,4.75
DPRIME,11-15-19,4.75
DPRIME,11-18-19,4.75
DPRIME,11-19-19,4.75
DPRIME,11-20-19,4.75
DPRIME,11-21-19,4.75
DPRIME,11-22-19,4.75
DPRIME,11-25-19,4.75
DPRIME,11-26-19,4.75
DPRIME,11-27-19,4.75
DPRIME,11-28-19,NULL
DPRIME,11-29-19,4.75
DPRIME,12-02-19,4.75
DPRIME,12-03-19,4.75
DPRIME,12-04-19,4.75
DPRIME,12-05-19,4.75
DPRIME,12-06-19,4.75
DPRIME,12-09-19,4.75
DPRIME,12-10-19,4.75
DPRIME,12-11-19,4.75
DPRIME,12-12-19,4.75
DPRIME,12-13-19,4.75
DPRIME,12-16-19,4.75
DPRIME,12-17-19,4.75
DPRIME,12-18-19,4.75
DPRIME,12-19-19,4.75
DPRIME,12-20-19,4.75
DPRIME,12-23-19,4.75
DPRIME,12-24-19,4.75
DPRIME,12-25-19,NULL
DPRIME,12-26-19,4.75
DPRIME,12-27-19,4.75
DPRIME,12-30-19,4.75
DPRIME,12-31-19,4.75
DPRIME,01-01-20,NULL
DPRIME,01-02-20,4.75
DPRIME,01-03-20,4.75
DPRIME,01-06-20,4.75
DPRIME,01-07-20,4.75
DPRIME,01-08-20,4.75
DPRIME,01-09-20,4.75
DPRIME,01-10-20,4.75
DPRIME,01-13-20,4.75
DPRIME,01-14-20,4.75
DPRIME,01-15-20,4.75
DPRIME,01-16-20,4.75
DPRIME,01-17-20,4.75
DPRIME,01-20-20,NULL
DPRIME,01-21-20,4.75
DPRIME,01-22-20,4.75
DPRIME,01-23-20,4.75
DPRIME,01-24-20,4.75
DPRIME,01-27-20,4.75
DPRIME,01-28-20,4.75
DPRIME,01-29-20,4.75
DPRIME,01-30-20,4.75
DPRIME,01-31-20,4.75
DPRIME,02-03-20,4.75
DPRIME,02-04-20,4.75
DPRIME,02-05-20,4.75
DPRIME,02-06-20,4.75
DPRIME,02-07-20,4.75
DPRIME,02-10-20,4.75
DPRIME,02-11-20,4.75
DPRIME,02-12-20,4.75
DPRIME,02-13-20,4.75
DPRIME,02-14-20,4.75
DPRIME,02-17-20,NULL
DPRIME,02-18-20,4.75
DPRIME,02-19-20,4.75
DPRIME,02-20-20,4.75
DPRIME,02-21-20,4.75
DPRIME,02-24-20,4.75
DPRIME,02-25-20,4.75
DPRIME,02-26-20,4.75
DPRIME,02-27-20,4.75
DPRIME,02-28-20,4.75
DPRIME,03-02-20,4.75
DPRIME,03-03-20,4.75
DPRIME,03-04-20,4.25
DPRIME,03-05-20,4.25
DPRIME,03-06-20,4.25
DPRIME,03-09-20,4.25
DPRIME,03-10-20,4.25
DPRIME,03-11-20,4.25
DPRIME,03-12-20,4.25
DPRIME,03-13-20,4.25
DPRIME,03-16-20,3.25
DPRIME,03-17-20,3.25
DPRIME,03-18-20,3.25
DPRIME,03-19-20,3.25
DPRIME,03-20-20,3.25
DPRIME,03-23-20,3.25
DPRIME,03-24-20,3.25
DPRIME,03-25-20,3.25
DPRIME,03-26-20,3.25
DPRIME,03-27-20,3.25
DPRIME,03-30-20,3.25
DPRIME,03-31-20,3.25
DPRIME,04-01-20,3.25
DPRIME,04-02-20,3.25
DPRIME,04-03-20,3.25
DPRIME,04-06-20,3.25
DPRIME,04-07-20,3.25
DPRIME,04-08-20,3.25
DPRIME,04-09-20,3.25
DPRIME,04-10-20,3.25
DPRIME,04-13-20,3.25
DPRIME,04-14-20,3.25
DPRIME,04-15-20,3.25
DPRIME,04-16-20,3.25
DPRIME,04-17-20,3.25
DPRIME,04-20-20,3.25
DPRIME,04-21-20,3.25
DPRIME,04-22-20,3.25
DPRIME,04-23-20,3.25
DPRIME,04-24-20,3.25
DPRIME,04-27-20,3.25
DPRIME,04-28-20,3.25
DPRIME,04-29-20,3.25
DPRIME,04-30-20,3.25
DPRIME,05-01-20,3.25
DPRIME,05-04-20,3.25
DPRIME,05-05-20,3.25
DPRIME,05-06-20,3.25
DPRIME,05-07-20,3.25
DPRIME,05-08-20,3.25
DPRIME,05-11-20,3.25
DPRIME,05-12-20,3.25
DPRIME,05-13-20,3.25
DPRIME,05-14-20,3.25
